Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25,Col26,Col27,Col28,Col29,Col30,Col31,Label,Scaffold,Structure
-0.22095804,0.9677876,-0.45395863,-0.38828042,-0.11486715,-0.9384583,-0.27060556,-0.60940725,-1.421348,1.019599,0.8267335,1.7246598,1.7787505,0.47699177,-0.6846347,0.9452915,1.4029026,-0.79492366,-0.9465193,0.20342268,-1.0169728,-0.96980006,1.2726657,-0.5703533,-0.5686459,0.61139953,-0.5364249,-1.0839899,-1.1750984,0.6175192,2.1976411,-1.2801179,l4,C1CCCCC1,CC(C)(C)OC(=O)NC(C)(C(N)=O)C1CCCCC1
0.28343678,0.7550711,0.17873566,-0.83313435,-0.51590896,-0.8172702,0.057632636,-0.7540735,-1.4852234,0.9030357,1.0875692,1.1398852,1.8527613,-0.12507299,-0.7357087,1.3580942,0.81005526,-0.6676019,-1.0476807,-0.24786471,-0.95793283,-0.8118646,1.2435397,-0.76235175,-0.7303985,1.0440031,-0.5447125,-0.84034216,-1.087375,1.1957265,2.2623527,-1.2073826,l4,C1CCCCC1,CCC(C)(C)C(=O)OC1(C)CCC(C)(OC(=O)C(C)(C)CC)CC1
0.7103568,0.62097216,-0.20513777,-0.15926723,-0.04379157,-1.0653796,-0.4801846,-0.25032726,-1.3918198,0.9790718,0.81418455,2.095693,1.8626239,-0.1975033,-0.79753923,1.1883303,1.1478469,-1.1420029,-0.9418673,-0.7995041,-0.5995096,-1.1901364,1.2197695,-0.42601007,-0.7170196,0.8644255,-0.53271437,-0.9980382,-1.1778992,0.075549416,2.071563,-0.5347362,l4,C1CCCCC1,CCCCNC1CCCCC1C.CCO
-0.22221293,1.0893601,-0.010889771,0.014862719,-0.08202812,-0.98889625,-0.9526875,-0.28530392,-1.5576648,0.74203724,0.023225673,2.3831542,1.7856394,-0.46980804,-0.84127146,1.1566601,0.6381023,-0.7414341,-0.6793891,-0.5798852,-0.8781404,-1.5197697,1.1681625,-0.13250051,0.21056011,0.7239605,-0.5404496,-0.6936881,-0.77072793,0.096631564,2.487352,-0.57296216,l4,C1CCCCC1,CCC(C(N)=S)N(C)C1CCCCC1C
0.271839,0.5048286,-0.77617955,-0.007339722,0.6609801,-0.88267624,-1.3202697,-0.068491764,-1.1687496,0.17432734,0.2530295,2.8786504,1.2904708,-0.87228894,-0.71208674,1.3510559,0.9401006,-0.98311615,-0.79323864,-0.5694828,-0.5485592,-0.7632819,1.3399099,0.24205963,-1.0182103,0.8649739,-0.2974446,-1.1154716,-0.08927438,-0.40654415,2.1243894,-0.50390893,l4,C1CCCCC1,O=CCCC1CCCCC1
0.7952925,0.7286505,0.0381478,-0.4104834,-0.259405,-1.0779675,-0.25483704,-0.59717864,-1.5260123,1.0401331,0.93921065,1.9236801,1.6792586,-0.23012568,-0.9789887,0.9829838,1.1683743,-1.0634357,-0.9265658,-0.6134792,-0.85258466,-1.3211657,1.2385067,-0.3330243,-0.5749015,1.0698282,-0.6109515,-1.0225314,-0.90366507,0.83345467,1.8530804,-0.73329806,l4,C1CCCCC1,CCNCC(CC)OC1CC(C)CC(C)(C)C1
0.33341727,0.75996226,-0.13844764,-0.63303673,-0.28456974,-0.9364235,-0.43167472,-0.6160361,-1.6829752,0.73050714,0.8974795,1.7316476,1.4140171,-0.17798631,-0.70456266,1.292905,1.4397148,-0.9308506,-1.0949591,-0.2633759,-1.0036094,-0.7165402,1.3542988,-0.54071546,-0.5097042,0.90789783,-0.46479216,-1.0689836,-0.7655753,0.87852705,2.284518,-1.060075,l4,C1CCCCC1,CC(CC(=O)NC1(C(=O)O)CCCC(C)C1)CC(C)(C)C
0.521489,0.40496904,-0.5958137,-0.15234222,-0.16153996,-0.84051216,-0.8998689,0.09629638,-1.8352817,0.40729025,0.42013627,2.1452856,1.1188648,0.08696174,-0.48413104,1.4346815,1.8961257,-0.60098314,-0.933646,-0.08507942,-0.5184258,-0.15861507,1.0252705,-0.47891867,-0.7827205,0.7081977,-0.43406054,-1.1608458,-0.5854835,-0.49174517,2.427812,-1.4933677,l4,C1CCCCC1,CC(NC(=O)CC1(CC(=O)O)CCCCC1)C(N)=O
0.747315,0.31788927,-0.70002097,0.106968924,0.38887268,-0.6192093,-1.1730529,-0.092094444,-1.130681,0.14385207,0.5679461,2.4340494,1.7181737,-0.04433276,-0.8552902,1.5830355,1.3864336,-1.1361444,-0.5263343,-0.67302316,-0.6218448,-1.2736804,1.4541419,0.036576997,-0.8818891,0.8714442,-0.4935061,-1.101248,-0.66423255,-0.59928715,1.6345048,-0.80533195,l4,C1CCCCC1,OCC1CCCCC1N=CI
1.2067286,0.2330071,0.5704273,-0.33489034,-0.40595093,-1.0532438,-0.60988426,-0.04626389,-1.6686949,0.9809083,0.7545802,0.86154515,2.1333172,0.13569075,-0.8620017,1.0612578,1.3521123,-0.7146848,-1.1854696,-0.6040168,-0.3840081,-0.9913759,1.2963927,-0.9337523,-0.640621,0.9398873,-0.80297714,-1.0129027,-1.3310499,0.7875675,1.8494333,-0.5810672,l4,C1CCCCC1,CCCCNC(=O)C(C)CC(O)C(N)CC1CCC(CCCC(C)(C)C)CC1
-0.25226417,1.1527522,-0.519236,-0.30389377,0.0651509,-0.961795,-0.2415129,-0.41114435,-1.488304,1.1006211,0.31710783,2.0904884,1.6749487,-0.2397747,-0.81586486,0.7124968,0.7270205,-0.9825578,-0.6460574,-0.44706085,-0.9423973,-1.4924867,1.3348452,-0.3875793,0.008854002,0.5633238,-0.5230311,-0.9652813,-0.6002553,0.79339826,2.5823953,-0.90290755,l4,C1CCCCC1,CC1CCC(N=C(N)C(C)(C)C)CC1
0.52712303,0.48354036,-0.18168174,0.042594615,0.026362907,-1.2081218,-0.74403507,-0.15750581,-1.3245429,0.67274004,0.26634407,2.1517603,1.696491,-0.508966,-0.8606626,1.6013893,1.1525087,-1.0320151,-1.1390958,-0.6398436,-0.44778392,-1.2353272,1.4715426,-0.19077529,-0.4664081,0.9990632,-0.37451407,-1.0542027,-0.9887816,-0.1105822,2.0791335,-0.50574946,l4,C1CCCCC1,CCCCCN(C)C1CCCCC1O
0.13552459,0.63843113,0.29534048,-0.6937179,-0.33231595,-0.761707,-0.59823805,-0.36390206,-1.5764112,0.93675506,0.6943941,1.7906862,2.1242597,-0.36086875,-0.7473653,1.2317234,0.52819073,-0.9932512,-0.85465294,-0.90113986,-0.8538472,-1.0482647,1.1573622,-0.23789269,-0.53463566,0.84165853,-0.62020737,-1.0980579,-0.80327255,0.8709473,2.437708,-0.30323136,l4,C1CCCCC1,CC(C)=CCCC(C)=CCC1CC(C)CCC1C(C)C
-0.8558668,0.72775185,-0.3882312,-0.7118394,-0.061766185,-1.0351899,-0.72812426,-0.8061391,-1.111595,0.4732607,0.2920597,2.0039613,1.5325271,0.47380334,-0.8211769,1.6803819,1.1193451,-1.4422821,-0.9637639,-0.41383073,-0.8184296,-1.1772753,1.0958842,-0.17146958,-0.2042499,0.7848068,-0.15082078,-0.8249976,-0.7735232,1.2072593,2.2420847,-0.17255376,l4,C1CCCCC1,CC(C)C1CC(O)C(C(C)C)CC1O
0.1713568,0.49360427,-0.2937931,-0.30153814,-0.712968,-1.1011773,-0.6240014,-0.62078625,-1.4991589,0.9240967,0.10470605,2.340668,1.1757472,-0.25936204,-0.394098,1.0730525,2.0647545,-0.8694883,-0.55192596,0.15356404,-0.18834338,-0.9484027,0.8714003,-0.4555435,-0.32572994,0.61442953,-0.57105154,-1.0319947,-0.93410695,0.011377609,2.6158557,-0.9311445,l4,C1CCCCC1,CC([NH3+])C(=O)NCC1CCC(C(=O)NC(C)C(=O)[O-])CC1
0.78861296,0.6261084,-0.1897734,0.36413938,-0.43548563,-1.0429356,-0.89621925,-0.0063148863,-1.5996705,0.86040884,-0.15856785,2.116543,1.4840472,-0.9885018,-0.7269292,1.0479205,1.6401106,-0.6653222,-0.5952025,-0.6378269,-0.087505125,-1.2078038,1.4507585,-0.3484864,-0.1506692,0.83282965,-0.66111845,-0.77964133,-1.0328351,-0.3206201,2.1991773,-0.87922734,l4,C1CCCCC1,CN(C)C(=O)CCN(CCCN)C1CCCCC1
0.76483023,0.038348787,-0.14871821,0.054998785,-0.08301264,-1.0068814,-1.1656995,0.08466478,-1.6430194,0.28526944,0.37106714,1.8577776,1.5789399,-0.38588056,-0.8120417,1.2610949,1.9183496,-0.76633507,-1.0282551,-0.18450047,-0.40920725,-0.5694093,1.2387365,-0.19804327,-0.81921333,1.0596554,-0.4826451,-1.2065649,-0.7088875,-0.36923462,2.3350642,-0.8612454,l4,C1CCCCC1,NCCCCC(NC(=O)C1CCCCC1)C(=O)O
1.3444041,-0.05328138,0.39164516,-0.466694,-0.4676771,-0.9267128,-0.48681748,-0.12572302,-1.8020929,0.15244788,1.0635543,-0.091925375,2.0559907,0.4030978,-0.8771206,1.130653,2.4818091,-0.39414507,-0.66571236,0.10003141,0.31746766,-0.7317934,1.0103495,-1.0915034,-0.9940498,1.1111323,-0.9089534,-0.45709035,-1.5788912,0.48062533,1.0482537,-0.97127926,l4,C1CCCCC1,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCN=[N+]=[N-])COP(=O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O
0.14925945,0.9380184,0.0018346492,-0.39182517,-0.34577057,-1.2474306,-0.26724973,-0.415609,-1.3732861,1.0818766,0.47746044,1.8803611,1.8467631,-0.40443033,-0.9582365,1.043705,1.081042,-1.0667672,-0.8409457,-0.7698367,-0.78920394,-1.3799293,1.3500869,-0.58485085,-0.044523362,0.6762136,-0.31336313,-0.7449225,-1.0645505,1.0531584,2.1180985,-0.69514483,l4,C1CCCCC1,CC1CCCC(NCC(C)(O)CN(C)C)C1C
0.5695726,0.6559757,-0.3812231,0.116535455,-0.11329946,-0.658926,-1.1070765,-0.21718293,-1.2942194,0.5180421,0.6453767,1.6374338,2.8755372,-0.5236545,-0.7236225,1.5304872,1.0428414,-1.2113081,-0.12484715,-0.18497458,-0.78498966,-1.348813,1.2211169,-0.23096828,-0.8743524,0.73344606,-0.7206101,-0.84439737,-0.6369747,0.26999843,1.3680096,-1.2029341,l4,C1CCCCC1,CC1CCCCC1OCCNCC(F)(F)F
-0.08694055,0.3205338,-1.2482799,-0.09576831,-0.2941743,-1.0076852,-0.8332405,-0.68062854,-1.4169647,-0.041077163,0.57574105,2.5006492,1.3685076,-0.67632496,-0.15066494,1.0137603,1.8620987,-0.9352201,-0.2544125,-0.0137214735,-0.33805624,-0.7865266,1.1214619,0.3342174,-0.49022228,1.3254439,-0.34026423,-1.016426,-0.017553365,-0.71431714,2.1520793,-1.1360236,l4,C1CCCCC1,O=C([O-])C(=O)OC1CCCCC1
0.6622723,0.8979381,-0.28378445,-0.38970417,-0.18960217,-1.209781,-0.64183533,-0.45062366,-1.40259,0.62203354,0.4374619,2.0494657,2.0362413,-0.22802833,-0.9388328,1.5023037,1.3264341,-1.0389,-0.96348995,-0.7840455,-0.67032343,-1.1822462,1.1638303,-0.38135827,-0.40803656,1.0849847,-0.290603,-0.9629644,-0.75318694,0.37791377,1.7337917,-0.7247356,l4,C1CCCCC1,CCC(CO)NC1CCCC(C)(C)C1
0.8377637,0.81839824,-0.10283067,-0.34581238,-0.18377945,-1.0130503,-0.40848526,-0.54734284,-1.3782849,0.77975744,1.2928354,1.802148,1.8812531,-0.5162491,-1.045699,1.221933,1.2639896,-1.0481653,-0.95593697,-0.89095426,-0.7260907,-1.1643189,1.0240068,0.17980236,-0.73857677,1.1627924,-0.2588773,-1.0691311,-0.9805371,0.2804778,1.6977285,-0.8687661,l4,C1CCCCC1,CC(C)NCC1(OCCOC(C)C)CCCCC1
0.28648707,0.26436156,-0.52045095,-0.12718117,-0.47648555,-0.70348513,-0.6223176,-0.017585315,-1.8912717,0.63680255,0.14747427,2.3317795,1.2977619,-0.30213884,-0.6668526,1.0204642,1.8060706,-0.47354043,-0.99394804,0.18968385,-0.21556161,-0.80422115,1.2622449,-0.50583124,-0.2744686,1.055096,-0.64002097,-1.065566,-0.88233304,-0.36391976,2.3952837,-1.1463302,l4,C1CCCCC1,CC(=O)NCCC(=O)N(C)C1(CC(=O)O)CCCCC1
0.51682585,0.7742482,-0.38958457,-0.02637126,-0.34307852,-1.0063615,-0.8678116,-0.53675145,-1.795698,0.17099077,0.79916936,2.404748,1.0550059,-0.66496825,-0.7613209,1.5279354,1.4407749,-0.18175204,-0.6846644,-0.51759505,-0.9612887,-0.97156334,1.1257303,-0.7430057,-0.40069422,0.74654245,-0.5137412,-0.011497663,-0.38747945,0.18540503,2.304347,-1.2864981,l4,C1CCCCC1,COC(=O)CS(=O)(=O)C1CC(C)CCC1CN
0.76922786,0.5950816,-0.5498054,-0.45521373,0.099044666,-0.84060127,-0.4790691,-0.62587446,-1.4509233,0.15965901,1.2316343,2.1441329,1.5186206,-0.45083204,-0.71901786,1.1622044,1.2289602,-0.8688967,-0.6713962,-0.6274757,-0.8993858,-0.5052071,1.3548027,-0.09541664,-0.8999385,1.0807422,-0.43360028,-1.1555358,-0.24545547,-0.39411366,2.290249,-1.2666006,l4,C1CCCCC1,CCC(=O)OCC(=O)OC1(C)CCCCC1
-0.3397273,0.8029582,-0.8258997,-0.23036864,0.09535477,-0.8333854,-0.6114841,-0.31382453,-1.3146875,0.6116305,0.16236557,2.4121206,1.226242,-0.48209006,-0.80311245,1.3980422,0.96220857,-0.8364336,-0.9436897,-0.015295957,-1.1498418,-1.2868602,1.4318185,-0.10903948,-0.248852,0.9079724,-0.18206827,-0.9553059,-0.43014154,0.25049567,2.5642328,-0.9133336,l4,C1CCCCC1,CC1CCCC(C)(C(N)=O)C1
1.021146,0.66517717,-0.24610047,0.06468,0.06608196,-0.89931536,-0.85912347,-0.21403243,-1.3903261,0.56758916,0.44036126,2.318906,1.6331272,-0.8457802,-0.8357412,1.4364076,1.1472733,-1.118577,-0.98531044,-0.9327293,-0.50265586,-1.0635737,1.16969,-0.012179086,-0.6515565,1.0427228,-0.46884713,-1.0230968,-0.57974994,-0.2848208,2.0170293,-0.67667663,l4,C1CCCCC1,CCCC(C)CCNC1CCCCC1
-0.46368685,0.5433752,-0.8940058,-0.06707471,-0.0681742,-0.9440741,-0.6818004,-0.5339132,-1.4965502,0.025280174,0.29049775,2.7704618,1.0646648,0.32924166,-0.7473645,1.298513,1.9558913,-0.9250271,-0.73026395,-0.28346205,-0.9389331,-0.49241874,1.2155386,-0.114417225,-0.18353511,0.7905556,0.03656074,-1.1861545,-0.4457132,-0.30675808,2.1053956,-0.9226483,l4,C1CCCCC1,COC(=O)NC1CCCCC1C(=O)O
0.3705216,0.5214666,-0.7237106,0.16640648,0.69779724,-0.8986171,-1.0936309,0.027982863,-1.1575171,0.519984,-0.18858482,2.9302878,1.2971833,-1.0949297,-0.8747985,0.9984801,1.2151314,-0.8906043,-0.7147574,-0.84776014,-0.35498285,-1.1007131,1.4973383,0.24193896,-0.6465251,0.9671214,-0.29387957,-1.0776918,-0.31089175,-0.5279666,1.8245091,-0.478587,l4,C1CCCCC1,O=CCNC1CCCCC1
1.8707246,-0.035408296,0.3301594,-0.51311165,-0.67403716,-0.85857457,-0.35400173,-0.12250978,-2.0252826,0.29849884,1.6359856,1.0619886,1.7336432,0.15525544,-0.6560475,1.2019966,1.4079119,-0.6989632,-0.8879817,-0.47589144,-0.47758874,-0.3272551,0.9935753,-0.756868,-0.9878553,0.93140966,-0.6843826,-1.217838,-0.9179169,0.052931536,1.7979993,-0.8005656,l4,C1CCCCC1,CCCCCOC(=O)C1CC(C(=O)OCCCCC)C(C(=O)OCCCCC)CC1C(=O)O
0.8776898,0.45175457,-0.23190962,0.047165114,0.12669995,-1.037273,-1.0329334,-0.068898566,-1.6301086,0.39200065,0.7757876,2.1867652,1.1945518,-0.18299751,-0.84590816,1.3108037,1.515526,-0.99582887,-1.0286822,-0.53471583,-0.6256581,-0.7921627,1.2077352,-0.2644017,-0.7648034,0.78859764,-0.5269063,-1.2639434,-0.51972276,-0.2331701,2.38166,-0.6767123,l4,C1CCCCC1,CCC(CC1CCCCC1)C(N)CC(=O)O
0.103264876,0.805797,0.0687343,-0.1630592,-0.51588976,-0.9738089,-0.37267148,-0.28203624,-1.657713,1.1953628,0.32305676,2.0423298,1.9047436,-0.16280083,-0.86763155,0.8220122,1.4191782,-0.8576498,-0.866404,-0.43817607,-0.68488747,-1.4255253,1.300247,-0.6613277,0.05660705,0.8018726,-0.6071459,-1.0042921,-1.1402775,0.6223733,1.9436743,-0.7279561,l4,C1CCCCC1,CNCC(C)N(C(=O)OC(C)(C)C)C1CCCCC1
-0.20396067,0.41206464,-0.7170464,-0.21921784,0.42122364,-0.6968349,-1.3196316,-0.4027282,-1.5434735,-0.1567185,0.34605858,2.1157546,1.372455,-0.26328787,-0.79861116,1.4831101,1.4679464,-0.9867477,-0.89457315,-0.35263166,-0.5553408,-0.46313715,1.6007701,0.26664084,-0.73467565,1.0615413,-0.103979416,-1.2403736,-0.27704945,-0.23220895,2.389484,-0.7748223,l4,C1CCCCC1,C#CC(C(=O)O)C1CCCCC1
0.31343907,0.56936836,-0.49475974,-0.37772787,0.17372333,-1.0338933,-1.0336637,-0.32182455,-1.3946444,0.5262587,0.33176976,2.3792756,1.6415069,-0.021857716,-0.9798582,1.3184726,1.2820181,-0.8840194,-1.0374166,-0.4116752,-0.4788766,-0.9876122,1.2859981,-0.3093051,-0.5661534,1.0345191,-0.58342624,-1.1877854,-0.39591524,-0.16385601,2.308864,-0.5009427,l4,C1CCCCC1,CC(=O)NC(CO)C1CCCCC1
0.49269584,0.4016022,-0.20127355,0.20498377,-0.14820413,-1.1507791,-0.7275445,-0.2102856,-1.6086881,0.77875364,0.33457762,2.27237,1.8941524,-0.5083986,-0.85899323,1.3748702,1.2374706,-0.68099636,-0.81189567,-0.59880453,-0.5224111,-1.0830443,1.1929705,-0.18989809,-0.35582826,1.00891,-0.7340595,-1.0297117,-0.99140024,-0.23358153,2.1217978,-0.6693576,l4,C1CCCCC1,CCC1CCCCC1OCCC(NC)C(N)=O
0.26276058,0.7001077,-0.4874666,-0.19296734,-0.0547639,-0.7391613,-0.46359402,-0.40814218,-1.4546578,0.60025346,0.7912077,2.2449782,1.6822515,-0.5206082,-0.77311,1.3334501,0.86454535,-1.0473803,-0.778663,-0.6272658,-0.68402463,-1.1618115,1.3857813,0.111090004,-0.60686505,1.0954467,-0.4000745,-1.2705264,-0.35401902,-0.2544665,2.300803,-1.0931077,l4,C1CCCCC1,CCOC1(C#N)CCC(CC)CC1
0.79891783,0.5873946,-0.4123508,-0.024064772,-0.030921942,-0.6851586,-1.0433232,-0.30060446,-1.635191,0.5639269,0.52106047,2.2484574,1.4701567,-0.68470865,-0.7931638,1.3623017,1.0735643,-0.8067597,-0.8517432,-0.62037975,-0.5541554,-1.055446,1.3401039,-0.0035277242,-0.61665046,1.1653571,-0.4674824,-1.2425957,-0.28744906,-0.3955777,2.2615764,-0.88156116,l4,C1CCCCC1,C#CCCNC(=O)C1CCC(C)CC1
0.6664564,-0.07375669,-0.9029763,-0.2219569,-0.01145613,-1.33781,-0.70744056,-0.31854752,-1.5300757,-0.018759673,0.36417735,1.4959849,0.7221132,1.3146852,-0.87124413,1.5443316,2.2403426,-1.0962045,-1.2648923,0.39944944,-0.23578183,-0.9797101,1.3309592,-0.4209526,-0.64905226,1.4968487,-0.12686011,-1.0727469,-1.011639,0.55914,1.3129866,-0.595613,l4,C1CCCCC1,CCCNC(=O)C1(O)CC(O)C(O)C(O)C1
0.83383775,0.5679871,-0.32155952,-0.22464195,0.07340989,-0.8553303,-1.0464082,-0.23791769,-1.5001711,0.15964301,0.7981465,2.0554435,2.1461408,-0.25306854,-0.8548759,1.1468735,1.1591021,-0.9368302,-0.99342364,-0.7448077,-0.47437966,-1.0528809,1.1656183,0.09628899,-0.79342026,1.1900111,-0.55109537,-1.1679882,-0.61375284,-0.2543428,2.039238,-0.55484664,l4,C1CCCCC1,CCCCCC(O)C#CC1CCCCC1
0.9916239,0.5899448,-0.25471848,-0.24928905,-0.23814677,-0.844072,-0.59664863,-0.22806254,-1.7552807,0.8137557,0.51350594,1.6278878,1.6964822,-0.40544754,-0.74259776,1.4246405,1.54068,-0.684929,-1.3312539,-0.19693089,-0.48814604,-0.9692193,1.327642,-0.52440983,-0.6511421,1.2592982,-0.3910116,-1.0162611,-1.0804528,0.27918738,1.8088797,-1.225507,l4,C1CCCCC1,CC(C)(C)C(=O)NCCC(=O)NC1(CO)CCCCC1
-0.0733174,0.6785532,-0.22832833,0.066862226,-0.01454666,-1.0538241,-0.7682639,0.03902871,-1.5647002,0.84394133,0.30499536,1.9156083,2.1080246,-0.4782661,-0.83823234,1.1980299,1.2241758,-0.6583669,-0.8077101,-0.40276366,-0.39858496,-1.4171416,1.4969708,-0.6469502,-0.36463496,0.7330374,-0.6112639,-0.82444006,-0.9872384,-0.100966856,2.3035605,-0.6732472,l4,C1CCCCC1,CC(C)(CCNCC1CCCCC1)C(N)=NO
0.09758162,0.6463146,0.16758345,-0.6326653,-0.3966344,-1.052766,-0.51375085,-0.43771502,-1.2160743,1.0667833,0.4575633,1.6924118,1.7857807,0.025218766,-0.83942175,1.5058445,0.9023166,-0.99668974,-1.0457779,-0.653617,-0.7712333,-1.1206949,1.3953416,-0.70581937,-0.32259816,0.5687131,-0.59675145,-0.9164603,-1.1623963,0.95384055,2.440583,-0.3248088,l4,C1CCCCC1,CCN(CC)C(C)(CC)C(O)C1CCC(C)C(C)C1
0.27882355,0.5824644,-0.55368245,0.55399513,0.34554282,-0.3515724,-0.7633894,-0.3847983,-1.0847194,0.7424706,-0.48189723,2.2463257,1.3831218,-1.0995027,-0.9648223,1.0959059,1.793756,-0.8850493,-0.63499147,-0.82193893,-0.5162708,-1.3418626,1.2842985,-0.10272075,-0.20943339,0.8510174,-0.28535464,-0.9948822,-0.32318553,-0.62333596,2.3351316,-1.0694462,l4,C1CCCCC1,CNCC(=O)NC1CCCCC1.Cl
1.4445444,-0.25082785,0.56541896,-0.5567569,-0.4436942,-0.65590155,-0.70480424,0.10897435,-1.8966258,0.19854829,1.1822828,0.30358654,2.2156425,0.47427133,-0.96704364,1.2417065,1.876736,-0.49116725,-0.974819,-0.30234027,0.029866688,-0.69151396,1.015211,-0.86527264,-0.9966142,1.1252834,-0.6736027,-1.0866616,-1.4892927,0.56854486,1.2442709,-0.5479508,l4,C1CCCCC1,CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCCCCCC=CCCCCC
1.1247174,0.43765038,-0.05570841,0.16197644,-0.22547692,-0.8554368,-0.70301145,-0.106828734,-1.4038883,1.0029973,0.45545518,1.9434279,1.7236266,-0.6867827,-0.7929845,1.3434111,1.2418414,-0.95960844,-0.8604818,-0.7008163,-0.35169798,-1.2398318,1.3042706,-0.26248932,-0.52379334,0.8808238,-0.768155,-1.0850852,-0.93618345,-0.42895195,2.1642182,-0.83720535,l4,C1CCCCC1,CCCCN(CCCC)C1CCCCC1C#N
0.28418663,0.69105124,0.042388387,0.52646774,-0.55857426,-1.1730914,-0.31846994,-0.015683675,-1.4110391,0.9568992,-0.36684927,2.2514937,1.578494,-1.1099131,-1.0554641,0.7760177,1.6068634,-0.7932691,-0.40148863,-0.7959401,-0.108382605,-1.4947416,1.2626607,-0.41499513,0.36317164,0.72151387,-0.5769114,-0.8918611,-0.9637163,-0.15760157,2.1650484,-0.6182651,l4,C1CCCCC1,CCN(CCN(C)C)C1CCC(N)CC1
-0.13358237,0.7126535,-0.9314934,0.0070838425,0.24974765,-0.47353548,-1.867366,-0.26237273,-1.2346767,-0.16211635,-0.00553841,2.274927,1.5429769,-0.96560866,-0.62288046,1.313916,1.1797111,-0.53574044,-0.5531458,-0.17056747,-0.85064,-1.2306787,1.4263815,0.09323085,-0.65707624,1.0282582,-0.5124617,0.30174732,-0.020990375,-0.39559588,2.348879,-0.893445,l4,C1CCCCC1,O=S(=O)(F)CC1CCCCC1
0.48027718,0.9573539,-0.44885144,-0.05618017,0.2192485,-0.5317992,-1.1107651,-0.30842045,-1.430655,0.2883488,0.41955945,2.424947,1.3578846,-0.6980518,-0.74716,1.1547672,1.1650282,-0.44568068,-0.80926645,-0.7789931,-0.26736495,-1.2220557,1.3879915,-0.18060143,-0.5565171,0.7804066,-0.6586315,-1.1223103,-0.14490792,-0.65941507,2.5001886,-0.9583753,l4,C1CCCCC1,CCOC(=N)CSC1CCCCC1
0.7882534,0.57413137,0.04146553,0.028959429,-0.02647845,-0.902467,-0.95158273,-0.08554621,-1.334301,1.0676886,0.29744717,2.3850353,1.5866566,-0.8532258,-0.84609,1.3438824,0.9045584,-0.85178137,-0.8220055,-0.96472764,-0.48395783,-1.1741604,1.2807058,-0.21678226,-0.43421757,0.8400284,-0.5829304,-1.2292951,-0.6496974,-0.1556493,2.1613603,-0.73527604,l4,C1CCCCC1,C=C(C)NCC1CCC(CNCC)CC1
0.8656205,0.24396661,0.12995076,-0.5032943,-0.32610634,-1.1208853,-0.7576661,-0.26699182,-1.4811141,0.55031615,0.9969009,1.4085482,1.9801663,-0.058536593,-0.8382185,1.7033392,1.2105469,-0.9920515,-1.1339433,-0.80862516,-0.5485655,-0.9036165,1.1702954,-0.18426238,-0.9591388,1.0324173,-0.6768042,-1.085163,-0.9757768,0.68355995,1.9639693,-0.31883615,l4,C1CCCCC1,CCCCCCC(C)C1CCC(C(O)OC(C)CC)CC1
-0.90124875,0.11532254,-0.47408524,0.76747215,0.06792894,-1.9665285,-0.6259257,-0.23602375,-1.1283001,0.05887961,-0.10195955,1.4386948,0.94841063,1.302477,-1.2629374,1.4326336,2.6641486,-0.54719746,-0.36629826,0.2978423,0.21301343,-1.6637552,1.0842831,-0.4558152,0.535343,0.7250767,-0.44841912,-0.48784953,-1.6022023,0.036826674,0.8540212,-0.27382603,l4,C1CCCCC1,NNC1CC(O)C(NN)C(O)C1O
0.45728815,0.92995006,-0.18585695,-0.23783779,-0.43217775,-0.9542784,-0.2089986,-0.46581066,-1.4998661,0.9919659,0.37448967,1.7526464,1.5262736,-0.5112943,-0.6374705,1.1020149,1.571659,-0.81290233,-0.49965307,-0.30231607,-0.29623494,-1.2530483,0.9941228,-0.82329226,-0.35154796,0.7774103,-0.62135166,-0.88555324,-0.71667665,-0.18192087,2.7735496,-1.3732821,l4,C1CCCCC1,CCOC(=O)C1(NCCN=[N+]=[N-])CCC(C)C(C)C1
0.77146393,0.44423154,0.251705,-0.50689495,-0.48954603,-1.3232172,-0.41381845,-0.6923868,-1.5330671,0.7828863,1.3583434,1.7084737,1.9760555,0.34334776,-0.9368851,1.2896153,1.3368255,-1.2476978,-0.9843532,-0.76266694,-0.6934082,-1.0367283,0.7481677,-0.2696609,-0.5307985,0.8417114,-0.4264106,-1.0390435,-1.090476,0.89186466,1.584943,-0.35257447,l4,C1CCCCC1,CC1CCC(C(C)C)C(OCC(O)CNC(C)C)C1
0.34752977,0.81747866,-0.27657843,-0.09733265,0.13264722,-1.0707185,-0.78596365,-0.09640191,-1.205012,0.67062664,0.16239543,2.2465398,1.4278247,-0.8613623,-0.80804104,1.3875188,1.0381695,-0.7656124,-1.0910398,-0.5758643,-0.71543545,-1.2962774,1.4982167,-0.25741598,-0.656788,0.756997,-0.42039368,-0.9767334,-0.39436045,0.09153636,2.5359488,-0.762097,l4,C1CCCCC1,CCCC1CCC(N)(CC)CC1
